id,address,flow,year,funktion_3_title,funktion_3_address,einzelplan_1_title,gruppe_2_address,gruppe_3_address,gruppe_2_title,gruppe_1_address,einzelplan_1_address,funktion_2_title,account,name,title,gruppe_1_title,einzelplan_2_address,value,funktion_1_title,funktion_2_address,gruppe_3_title,einzelplan_2_title,funktion_1_address,flexible
16195,121754401,ausgaben,2014,Forschung und experimentelle Entwicklung,165,Bundesministerium für Verkehr und digitale Infrastruktur,54,544,Sächliche Verwaltungsausgaben (Obergruppe 54),5,12,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,1217 544 01 - 165,"Forschung, Untersuchungen und Ähnliches","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1217,770,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Sonstiges,Luft- und Raumfahrt,1,0
16196,150481201,ausgaben,2014,Gesundheitsschutz,314,Bundesministerium für Gesundheit,81,812,Erwerb von beweglichen Sachen,8,15,Gesundheitswesen,funktion,1504 812 01 - 314,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1504,339,"Gesundheit, Umwelt, Sport und Erholung",31,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundeszentrale für gesundheitliche Aufklärung,3,1
16197,080389111,ausgaben,2014,Kohlenbergbau,631,Bundesministerium der Finanzen,89,891,Zuschüsse für Investitionen an sonstige Bereiche,8,08,"Bergbau, verarbeitendes Gewerbe und Baugewerbe",funktion,0803 891 11 - 631,Zuwendungen an die GVV Gesellschaft zur Verwahrung und Verwertung von stillgelegten Bergwerksbetrieben mbH (GVV) - Investitionen,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0803,4900,"Energie- und Wasserwirtschaft, Gewerbe, Dienstleistungen",63,Zuschüsse für Investitionen an öffentliche Unternehmen,Finanzierung der Nachfolgeeinrichtungen der Treuhandanstalt,6,0
16198,011145202,ausgaben,2014,Unfallversicherung,223,Bundespräsident und Bundespräsidialamt,45,452,Sonstige personalbezogene Ausgaben,4,01,Sozialversicherung einschl. Arbeitslosenversicherung,funktion,0111 452 02 - 223,Unfallkasse des Bundes,Personalausgaben,0111,6,"Soziale Sicherung, Familie und Jugend, Arbeitsmarktpolitik",22,Personalbezogene Zahlungen an die Sozialversicherungsträger (soweit nicht unter Obergruppen 41 bis 44 erfasst),Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,2,1
16199,081342801,ausgaben,2014,Steuer- und Zollverwaltung,061,Bundesministerium der Finanzen,42,428,Bezüge und Nebenleistungen,4,08,Finanzverwaltung,funktion,0813 428 01 - 061,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,0813,199105,Allgemeine Dienste,06,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundeszollverwaltung,0,1
16200,171568401,ausgaben,2014,Forschung und experimentelle Entwicklung,165,"Bundesministerium für Familie, Senioren, Frauen und Jugend",68,684,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,17,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,1715 684 01 - 165,Maßnahmen zur Verhinderung und Bekämpfung von Diskriminierung,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1715,100,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Zuschüsse für laufende Zwecke an soziale oder ähnliche Einrichtungen (ohne öffentliche Einrichtungen),Antidiskriminierungsstelle des Bundes,1,0
16201,091845999,ausgaben,2014,Sonstige allgemeine Staatsaufgaben,019,Bundesministerium für Wirtschaft und Energie,45,459,Sonstige personalbezogene Ausgaben,4,09,Politische Führung und zentrale Verwaltung,funktion,0918 459 99 - 019,Vermischte Personalausgaben,Personalausgaben,0918,860,Allgemeine Dienste,01,Sonstiges,"Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur)",0,1
16202,171442801,ausgaben,2014,Sonstige soziale Angelegenheiten,290,"Bundesministerium für Familie, Senioren, Frauen und Jugend",42,428,Bezüge und Nebenleistungen,4,17,Sonstige soziale Angelegenheiten,funktion,1714 428 01 - 290,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,1714,518,"Soziale Sicherung, Familie und Jugend, Arbeitsmarktpolitik",29,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesprüfstelle für jugendgefährdende Medien,2,1
16203,051212411,einnahmen,2014,Politische Führung,011,Auswärtiges Amt,12,124,Einnahmen aus wirtschaftlicher Tätigkeit und aus Vermögen (ohne Zinsen),1,05,Politische Führung und zentrale Verwaltung,funktion,0512 124 11 - 011,"Einnahmen aus Vermietung, Verpachtung und Nutzung","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0512,329,Allgemeine Dienste,01,Mieten und Pachten,Bundesministerium,0,0
16204,081063601,ausgaben,2014,Steuer- und Zollverwaltung,061,Bundesministerium der Finanzen,63,636,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,08,Finanzverwaltung,funktion,0810 636 01 - 061,"Erstattung von Verwaltungskosten an die Bundesanstalt für Post und Telekommunikation Deutsche Bundespost nach Maßgabe der §§ 26 Abs. 4, 26k Abs. 1 BAPostG",Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0810,1600,Allgemeine Dienste,06,Sonstige Zuweisungen an Sozialversicherungsträger sowie an die Bundesanstalt für Arbeit,Sonstige Bewilligungen,0,0
16205,600263201,ausgaben,2014,Steuer- und Zollverwaltung,061,Allgemeine Finanzverwaltung,63,632,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,60,Finanzverwaltung,funktion,6002 632 01 - 061,Erstattung von Verwaltungskosten an die Länder für die Erhebung der Kfz-Steuer durch die Finanzbehörden der Länder im Wege der Organleihe,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,6002,85000,Allgemeine Dienste,06,Sonstige Zuweisungen an Länder,Allgemeine Bewilligungen,0,0
16206,121445301,ausgaben,2014,Wetterdienst,046,Bundesministerium für Verkehr und digitale Infrastruktur,45,453,Sonstige personalbezogene Ausgaben,4,12,Öffentliche Sicherheit und Ordnung,funktion,1214 453 01 - 046,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,1214,676,Allgemeine Dienste,04,"Trennungsgeld, Umzugskostenvergütungen",Deutscher Wetterdienst,0,1
16207,040144101,ausgaben,2014,"Beihilfen, Unterstützungen u.ä.",840,Bundeskanzlerin und Bundeskanzleramt,44,441,"Beihilfen, Unterstützungen und dgl.",4,04,"Beihilfen, Unterstützungen u.ä.",funktion,0401 441 01 - 840,Beihilfen aufgrund der Beihilfevorschriften,Personalausgaben,0401,445,Finanzwirtschaft,84,"Beihilfen, soweit nicht für Versorgungsempfänger und dgl.",Bundeskanzlerin und Bundeskanzleramt,8,1
16208,201245301,ausgaben,2014,Politische Führung,011,Bundesrechnungshof,45,453,Sonstige personalbezogene Ausgaben,4,20,Politische Führung und zentrale Verwaltung,funktion,2012 453 01 - 011,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,2012,220,Allgemeine Dienste,01,"Trennungsgeld, Umzugskostenvergütungen",Bundesrechnungshof,0,1
16209,150451101,ausgaben,2014,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,511,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,funktion,1504 511 01 - 314,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,189,"Gesundheit, Umwelt, Sport und Erholung",31,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundeszentrale für gesundheitliche Aufklärung,3,1
16210,091471101,ausgaben,2014,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Energie,71,711,Baumaßnahmen,7,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0914 711 01 - 165,"Kleine Neu-﻿, Um- und Erweiterungsbauten",Baumaßnahmen,0914,4000,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Baumaßnahmen,Bundesanstalt für Materialforschung und -prüfung,1,1
16211,120852501,ausgaben,2014,Wasserstraßen und Häfen,731,Bundesministerium für Verkehr und digitale Infrastruktur,52,525,Sächliche Verwaltungsausgaben (Obergruppe 52),5,12,"Wasserstraßen und Häfen, Förderung der Schifffahrt",funktion,1208 525 01 - 731,Aus- und Fortbildung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1208,320,Verkehrs- und Nachrichtenwesen,73,Aus- und Fortbildung,Bundesamt für Seeschifffahrt und Hydrographie,7,1
16212,051154301,ausgaben,2014,Politische Führung,011,Auswärtiges Amt,54,543,Sächliche Verwaltungsausgaben (Obergruppe 54),5,05,Politische Führung und zentrale Verwaltung,funktion,0511 543 01 - 011,Veröffentlichungen und Fachinformationen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0511,930,Allgemeine Dienste,01,Sonstiges,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,1
16213,120454711,ausgaben,2014,Sonstige Verkehrs- und Nachrichtenverwaltung,719,Bundesministerium für Verkehr und digitale Infrastruktur,54,547,Sächliche Verwaltungsausgaben (Obergruppe 54),5,12,Verwaltung des Verkehrs- und Nachrichtenwesens,funktion,1204 547 11 - 719,Nicht aufteilbare sächliche Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1204,0,Verkehrs- und Nachrichtenwesen,71,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesanstalt für IT-Dienstleistungen,7,0
16214,120342211,ausgaben,2014,Wasserstraßen und Häfen,731,Bundesministerium für Verkehr und digitale Infrastruktur,42,422,Bezüge und Nebenleistungen,4,12,"Wasserstraßen und Häfen, Förderung der Schifffahrt",funktion,1203 422 11 - 731,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,1203,26667,Verkehrs- und Nachrichtenwesen,73,Bezüge und Nebenleistungen der Beamten und Richter,Wasser- und Schifffahrtsverwaltung des Bundes - Bundeswasserstraßen -,7,0
16215,062544313,ausgaben,2014,"Beihilfen, Unterstützungen u.ä.",840,Bundesministerium des Innern,44,443,"Beihilfen, Unterstützungen und dgl.",4,06,"Beihilfen, Unterstützungen u.ä.",funktion,0625 443 13 - 840,Kosten der Heilfürsorge,Personalausgaben,0625,36992,Finanzwirtschaft,84,Fürsorgeleistungen und Unterstützungen,Bundespolizei,8,1
16216,091068301,ausgaben,2014,Verarbeitende Industrie,634,Bundesministerium für Wirtschaft und Energie,68,683,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,09,"Bergbau, verarbeitendes Gewerbe und Baugewerbe",funktion,0910 683 01 - 634,Förderung der Herstellung von Klima schonenden Nichteisenmetallen,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0910,0,"Energie- und Wasserwirtschaft, Gewerbe, Dienstleistungen",63,Zuschüsse für laufende Zwecke an private Unternehmen (soweit nicht unter 662),Sonstige Bewilligungen,6,0
16217,120254301,ausgaben,2014,Sonstige Verkehrs- und Nachrichtenverwaltung,719,Bundesministerium für Verkehr und digitale Infrastruktur,54,543,Sächliche Verwaltungsausgaben (Obergruppe 54),5,12,Verwaltung des Verkehrs- und Nachrichtenwesens,funktion,1202 543 01 - 719,Veröffentlichung und Dokumentation,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1202,189,Verkehrs- und Nachrichtenwesen,71,Sonstiges,Allgemeine Bewilligungen,7,0
16218,061242811,ausgaben,2014,Innere Verwaltung,012,Bundesministerium des Innern,42,428,Bezüge und Nebenleistungen,4,06,Politische Führung und zentrale Verwaltung,funktion,0612 428 11 - 012,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,0612,565,Allgemeine Dienste,01,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium,0,1
16219,606723241,einnahmen,2014,Sonstige Sozialversicherungen,229,Allgemeine Finanzverwaltung,23,232,Sonstige (zweckgebundene) Zuweisungen aus dem öffentlichen Bereich,2,60,Sozialversicherung einschl. Arbeitslosenversicherung,funktion,6067 232 41 - 229,Erstattungen der Länder im Beitrittsgebiet für Verwaltungskosten der Deutschen Rentenversicherung Bund,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,6067,1100,"Soziale Sicherung, Familie und Jugend, Arbeitsmarktpolitik",22,Sonstige Zuweisungen von Ländern,Sonstige Versorgungsausgaben,2,0
16220,031152602,ausgaben,2014,Politische Führung,011,Bundesrat,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,03,Politische Führung und zentrale Verwaltung,funktion,0311 526 02 - 011,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0311,26,Allgemeine Dienste,01,"Sachverständige, Gerichts- und ähnliche Kosten",Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,1
16221,031152601,ausgaben,2014,Politische Führung,011,Bundesrat,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,03,Politische Führung und zentrale Verwaltung,funktion,0311 526 01 - 011,Gerichts- und ähnliche Kosten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0311,165,Allgemeine Dienste,01,"Sachverständige, Gerichts- und ähnliche Kosten",Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,1
16222,606723242,einnahmen,2014,Sonstige Sozialversicherungen,229,Allgemeine Finanzverwaltung,23,232,Sonstige (zweckgebundene) Zuweisungen aus dem öffentlichen Bereich,2,60,Sozialversicherung einschl. Arbeitslosenversicherung,funktion,6067 232 42 - 229,"Erstattungen der Länder im Beitrittsgebiet für sonstige Versorgungsleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs",Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,6067,4400,"Soziale Sicherung, Familie und Jugend, Arbeitsmarktpolitik",22,Sonstige Zuweisungen von Ländern,Sonstige Versorgungsausgaben,2,0
16223,161642811,ausgaben,2014,Verwaltung für Reaktorsicherheit und Strahlenschutz,341,"Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit",42,428,Bezüge und Nebenleistungen,4,16,Reaktorsicherheit und Strahlenschutz,funktion,1616 428 11 - 341,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,1616,637,"Gesundheit, Umwelt, Sport und Erholung",34,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesamt für Strahlenschutz,3,0
16224,150645989,ausgaben,2014,Gesundheitsschutz,314,Bundesministerium für Gesundheit,45,459,Sonstige personalbezogene Ausgaben,4,15,Gesundheitswesen,funktion,1506 459 89 - 314,Vermischte Personalausgaben,Personalausgaben,1506,0,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstiges,Paul-Ehrlich-Institut,3,0
16225,062853248,ausgaben,2014,Bevölkerungs- und Katastrophenschutz,045,Bundesministerium des Innern,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Öffentliche Sicherheit und Ordnung,funktion,0628 532 48 - 045,Ausgaben für ergänzende Zivilschutzausbildung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,5926,Allgemeine Dienste,04,Sonstiges,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,0
16226,020541104,ausgaben,2014,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,funktion,0205 411 04 - 011,"Zuschuss zu den Kosten in Krankheits-﻿, Pflege- und Geburtsfällen sowie Unterstützungen nach § 11 Europaabgeordnetengesetz",Personalausgaben,0205,637,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Mitglieder des Europäischen Parlaments,0,0
16227,020541105,ausgaben,2014,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,funktion,0205 411 05 - 011,Übergangsgeld für ausgeschiedene Mitglieder des Europäischen Parlaments nach § 10 b Europaabgeordnetengesetz,Personalausgaben,0205,270,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Mitglieder des Europäischen Parlaments,0,0
16228,071411999,einnahmen,2014,Gerichte und Staatsanwaltschaften,051,Bundesministerium der Justiz und für Verbraucherschutz,11,119,Verwaltungseinnahmen,1,07,Rechtsschutz,funktion,0714 119 99 - 051,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0714,5,Allgemeine Dienste,05,Sonstige,Der Generalbundesanwalt beim Bundesgerichtshof,0,0
16229,020541101,ausgaben,2014,Politische Führung,011,Deutscher Bundestag,41,411,Aufwendungen für Abgeordnete und ehrenamtlich Tätige,4,02,Politische Führung und zentrale Verwaltung,funktion,0205 411 01 - 011,Entschädigung nach § 9 Europaabgeordnetengesetz,Personalausgaben,0205,980,Allgemeine Dienste,01,Aufwendungen für Abgeordnete,Mitglieder des Europäischen Parlaments,0,0
16230,191198107,ausgaben,2014,Haushaltstechnische Verrechnungen,890,Bundesverfassungsgericht,98,981,Haushaltstechnische Verrechnungen,9,19,Haushaltstechnische Verrechnungen,funktion,1911 981 07 - 890,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Besondere Finanzierungsausgaben,1911,0,Finanzwirtschaft,89,Verrechnungen zwischen Kapiteln,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,8,0
16231,071342801,ausgaben,2014,Gerichte und Staatsanwaltschaften,051,Bundesministerium der Justiz und für Verbraucherschutz,42,428,Bezüge und Nebenleistungen,4,07,Rechtsschutz,funktion,0713 428 01 - 051,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,0713,5157,Allgemeine Dienste,05,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesgerichtshof,0,1
16232,091545969,ausgaben,2014,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Energie,45,459,Sonstige personalbezogene Ausgaben,4,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0915 459 69 - 165,Vermischte Personalausgaben,Personalausgaben,0915,10,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Sonstiges,Bundesanstalt für Geowissenschaften und Rohstoffe,1,0
16233,091352701,ausgaben,2014,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Energie,52,527,Sächliche Verwaltungsausgaben (Obergruppe 52),5,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0913 527 01 - 165,Dienstreisen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0913,1108,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Dienstreisen,Physikalisch-Technische Bundesanstalt,1,1
16234,161351401,ausgaben,2014,Umwelt- und Naturschutzverwaltung,331,"Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit",51,514,Sächliche Verwaltungsausgaben (Obergruppe 51),5,16,Umwelt- und Naturschutz,funktion,1613 514 01 - 331,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1613,130,"Gesundheit, Umwelt, Sport und Erholung",33,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Umweltbundesamt,3,1
16235,121268701,ausgaben,2014,Sonstige Verkehrs- und Nachrichtenverwaltung,719,Bundesministerium für Verkehr und digitale Infrastruktur,68,687,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,12,Verwaltung des Verkehrs- und Nachrichtenwesens,funktion,1212 687 01 - 719,Beitrag zu den Kosten des European Car and Driving Licence Information System (EUCARIS),Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1212,50,Verkehrs- und Nachrichtenwesen,71,Zuschüsse für laufende Zwecke im Ausland (soweit nicht an die EU),Kraftfahrt-Bundesamt,7,0
16236,161271201,ausgaben,2014,Politische Führung,011,"Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit",71,712,Baumaßnahmen,7,16,Politische Führung und zentrale Verwaltung,funktion,1612 712 01 - 011,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,Baumaßnahmen,1612,0,Allgemeine Dienste,01,Baumaßnahmen,Bundesministerium,0,1
16237,090468707,ausgaben,2014,Sonstiges im Bereich Gewerbe und Dienstleistungen,680,Bundesministerium für Wirtschaft und Energie,68,687,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,09,Sonstiges im Bereich Gewerbe und Dienstleistungen,funktion,0904 687 07 - 680,Projektbezogene Beiträge an internationale Organisationen,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0904,0,"Energie- und Wasserwirtschaft, Gewerbe, Dienstleistungen",68,Zuschüsse für laufende Zwecke im Ausland (soweit nicht an die EU),Chancen der Globalisierung,6,0
16238,090468706,ausgaben,2014,Sonstige auswärtige Angelegenheiten,029,Bundesministerium für Wirtschaft und Energie,68,687,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,09,Auswärtige Angelegenheiten,funktion,0904 687 06 - 029,Deutscher Beitrag für die Unterstützung Russlands bei Abrüstungsprojekten,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0904,32000,Allgemeine Dienste,02,Zuschüsse für laufende Zwecke im Ausland (soweit nicht an die EU),Chancen der Globalisierung,0,0
16239,081552701,ausgaben,2014,Steuer- und Zollverwaltung,061,Bundesministerium der Finanzen,52,527,Sächliche Verwaltungsausgaben (Obergruppe 52),5,08,Finanzverwaltung,funktion,0815 527 01 - 061,Dienstreisen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0815,4683,Allgemeine Dienste,06,Dienstreisen,Bundeszentralamt für Steuern,0,1
16240,090468704,ausgaben,2014,Sonstige Energie- und Wasserversorgung,649,Bundesministerium für Wirtschaft und Energie,68,687,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,09,"Energie- und Wasserversorgung, Entsorgung",funktion,0904 687 04 - 649,Beitrag zum Gemeinsamen Fonds für Rohstoffe,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0904,0,"Energie- und Wasserwirtschaft, Gewerbe, Dienstleistungen",64,Zuschüsse für laufende Zwecke im Ausland (soweit nicht an die EU),Chancen der Globalisierung,6,0
16241,090468703,ausgaben,2014,Sonstiges im Bereich Gewerbe und Dienstleistungen,680,Bundesministerium für Wirtschaft und Energie,68,687,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,09,Sonstiges im Bereich Gewerbe und Dienstleistungen,funktion,0904 687 03 - 680,Beiträge an internationale Organisationen mit Sitz im Ausland,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0904,36919,"Energie- und Wasserwirtschaft, Gewerbe, Dienstleistungen",68,Zuschüsse für laufende Zwecke im Ausland (soweit nicht an die EU),Chancen der Globalisierung,6,0
16242,090468702,ausgaben,2014,Handel,651,Bundesministerium für Wirtschaft und Energie,68,687,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,09,Handel und Tourismus,funktion,0904 687 02 - 651,Wirtschaftsbeziehungen mit dem Ausland einschließlich Standortmarketing,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0904,62475,"Energie- und Wasserwirtschaft, Gewerbe, Dienstleistungen",65,Zuschüsse für laufende Zwecke im Ausland (soweit nicht an die EU),Chancen der Globalisierung,6,0
16243,111154301,ausgaben,2014,Politische Führung,011,Bundesministerium für Arbeit und Soziales,54,543,Sächliche Verwaltungsausgaben (Obergruppe 54),5,11,Politische Führung und zentrale Verwaltung,funktion,1111 543 01 - 011,Veröffentlichungen und Fachinformationen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1111,1323,Allgemeine Dienste,01,Sonstiges,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,1
16244,060168412,ausgaben,2014,Forschung und experimentelle Entwicklung,165,Bundesministerium des Innern,68,684,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,06,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0601 684 12 - 165,Zuschuss zu bevölkerungswissenschaftlichen Tagungen,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0601,8,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Zuschüsse für laufende Zwecke an soziale oder ähnliche Einrichtungen (ohne öffentliche Einrichtungen),Gesellschaft und Verfassung,1,0
16245,081353999,ausgaben,2014,Steuer- und Zollverwaltung,061,Bundesministerium der Finanzen,53,539,Sächliche Verwaltungsausgaben (Obergruppe 53),5,08,Finanzverwaltung,funktion,0813 539 99 - 061,Vermischte Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0813,12900,Allgemeine Dienste,06,Sonstiges,Bundeszollverwaltung,0,1
16246,110711999,einnahmen,2014,Politische Führung,011,Bundesministerium für Arbeit und Soziales,11,119,Verwaltungseinnahmen,1,11,Politische Führung und zentrale Verwaltung,funktion,1107 119 99 - 011,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1107,0,Allgemeine Dienste,01,Sonstige,"Arbeitswelt im Wandel, Fachkräftesicherung",0,0
16247,071771101,ausgaben,2014,Gerichte und Staatsanwaltschaften,051,Bundesministerium der Justiz und für Verbraucherschutz,71,711,Baumaßnahmen,7,07,Rechtsschutz,funktion,0717 711 01 - 051,"Kleine Neu-﻿, Um- und Erweiterungsbauten",Baumaßnahmen,0717,10,Allgemeine Dienste,05,Baumaßnahmen,Bundespatentgericht,0,1
16248,063552701,ausgaben,2014,Sonstige Weiterbildung (ohne Förderung für Teilnehmende),153,Bundesministerium des Innern,52,527,Sächliche Verwaltungsausgaben (Obergruppe 52),5,06,Sonstiges Bildungswesen,funktion,0635 527 01 - 153,Dienstreisen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0635,277,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",15,Dienstreisen,Bundeszentrale für politische Bildung,1,1
