flow,year,funktion_3_title,funktion_3_address,einzelplan_1_title,gruppe_2_address,gruppe_3_address,gruppe_2_title,gruppe_1_address,einzelplan_1_address,funktion_2_title,name,title,gruppe_1_title,einzelplan_2_address,funktion_1_title,funktion_2_address,gruppe_3_title,einzelplan_2_title,funktion_1_address,flexible,amount
ausgaben,2013,"Versorgung einschließlich Beihilfen für Versorgungsempfängerinnen und Versorgungsempfänger, soweit nicht unter Funktionen 038, 039, 048, 058, 068, 118 und 138",018,Bundesministerium für Wirtschaft und Technologie,45,453,Sonstige personalbezogene Ausgaben,4,09,Politische Führung und zentrale Verwaltung,0911 453 57 - 018,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,0911,Allgemeine Dienste,01,"Trennungsgeld, Umzugskostenvergütungen",Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,nicht-flexibel,0
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,09,Politische Führung und zentrale Verwaltung,0911 526 01 - 011,Gerichts- und ähnliche Kosten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0911,Allgemeine Dienste,01,"Sachverständige, Gerichts- und ähnliche Kosten",Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,flexibel,2468000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,09,Politische Führung und zentrale Verwaltung,0911 526 02 - 011,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0911,Allgemeine Dienste,01,"Sachverständige, Gerichts- und ähnliche Kosten",Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,flexibel,2841000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,52,527,Sächliche Verwaltungsausgaben (Obergruppe 52),5,09,Politische Führung und zentrale Verwaltung,0911 527 03 - 011,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0911,Allgemeine Dienste,01,Dienstreisen,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,flexibel,450000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,52,529,Sächliche Verwaltungsausgaben (Obergruppe 52),5,09,Politische Führung und zentrale Verwaltung,0911 529 01 - 011,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0911,Allgemeine Dienste,01,Verfügungsmittel,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,nicht-flexibel,100000
ausgaben,2013,Informationswesen,013,Bundesministerium für Wirtschaft und Technologie,54,542,Sächliche Verwaltungsausgaben (Obergruppe 54),5,09,Politische Führung und zentrale Verwaltung,0911 542 01 - 013,Öffentlichkeitsarbeit,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0911,Allgemeine Dienste,01,Sonstiges,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,nicht-flexibel,3303000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,54,543,Sächliche Verwaltungsausgaben (Obergruppe 54),5,09,Politische Führung und zentrale Verwaltung,0911 543 01 - 011,Veröffentlichungen und Fachinformationen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0911,Allgemeine Dienste,01,Sonstiges,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,flexibel,3518000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,54,545,Sächliche Verwaltungsausgaben (Obergruppe 54),5,09,Politische Führung und zentrale Verwaltung,0911 545 01 - 011,"Konferenzen, Tagungen, Messen und Ausstellungen","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0911,Allgemeine Dienste,01,Sonstiges,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,flexibel,2489000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,54,547,Sächliche Verwaltungsausgaben (Obergruppe 54),5,09,Politische Führung und zentrale Verwaltung,0911 547 09 - 011,"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0911,Allgemeine Dienste,01,Nicht aufteilbare sächliche Verwaltungsausgaben,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,nicht-flexibel,0
ausgaben,2013,"Versorgung einschließlich Beihilfen für Versorgungsempfängerinnen und Versorgungsempfänger, soweit nicht unter Funktionen 038, 039, 048, 058, 068, 118 und 138",018,Bundesministerium für Wirtschaft und Technologie,63,632,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,09,Politische Führung und zentrale Verwaltung,0911 632 57 - 018,Erstattungen des Bundes für Versorgungslasten,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0911,Allgemeine Dienste,01,Sonstige Zuweisungen an Länder,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,nicht-flexibel,1002000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,63,634,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,09,Politische Führung und zentrale Verwaltung,0911 634 03 - 011,Zuweisungen an den Versorgungsfonds,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0911,Allgemeine Dienste,01,Sonstige Zuweisungen an Sondervermögen,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,flexibel,12503000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,68,688,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,09,Politische Führung und zentrale Verwaltung,0911 688 06 - 011,Zahlungsverpflichtungen aus Verstößen gegen EU-Recht,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0911,Allgemeine Dienste,01,Abführung der Eigenmittel an die EU,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,nicht-flexibel,0
ausgaben,2013,Haushaltstechnische Verrechnungen,890,Bundesministerium für Wirtschaft und Technologie,98,981,Haushaltstechnische Verrechnungen,9,09,Haushaltstechnische Verrechnungen,0911 981 07 - 890,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Besondere Finanzierungsausgaben,0911,Finanzwirtschaft,89,Verrechnungen zwischen Kapiteln,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,8,nicht-flexibel,0
einnahmen,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,11,112,Verwaltungseinnahmen,1,09,Politische Führung und zentrale Verwaltung,0912 112 01 - 011,"Geldstrafen, Geldbußen und Gerichtskosten","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0912,Allgemeine Dienste,01,Geldstrafen und Geldbußen (einschließlich der damit zusammenhängenden Gerichts- und Verwaltungskosten),Bundesministerium,0,nicht-flexibel,10000
einnahmen,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,11,119,Verwaltungseinnahmen,1,09,Politische Führung und zentrale Verwaltung,0912 119 99 - 011,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0912,Allgemeine Dienste,01,Sonstige,Bundesministerium,0,nicht-flexibel,100000
einnahmen,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,12,124,Einnahmen aus wirtschaftlicher Tätigkeit und aus Vermögen (ohne Zinsen),1,09,Politische Führung und zentrale Verwaltung,0912 124 01 - 011,"Einnahmen aus Vermietung, Verpachtung und Nutzung","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0912,Allgemeine Dienste,01,Mieten und Pachten,Bundesministerium,0,nicht-flexibel,1372000
einnahmen,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,13,132,"Erlöse aus der Veräußerung von Gegenständen, Kapitalrückzahlungen",1,09,Politische Führung und zentrale Verwaltung,0912 132 01 - 011,Erlöse aus der Veräußerung von beweglichen Sachen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0912,Allgemeine Dienste,01,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium,0,nicht-flexibel,5000
einnahmen,2013,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Technologie,13,133,"Erlöse aus der Veräußerung von Gegenständen, Kapitalrückzahlungen",1,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",0912 133 01 - 165,Einnahmen aus dem betrieblichen Übergang der Deutschen Agentur für Raumfahrtangelegenheiten GmbH i. L. (DARA) in das Deutsche Zentrum für Luft- und Raumfahrt e. V. (DLR),"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0912,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Erlöse aus der Veräußerung von Beteiligungen und sonstigem Kapitalvermögen,Bundesministerium,1,nicht-flexibel,0
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,42,421,Bezüge und Nebenleistungen,4,09,Politische Führung und zentrale Verwaltung,0912 421 01 - 011,Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,Personalausgaben,0912,Allgemeine Dienste,01,"Bezüge des Bundespräsidenten, Bundeskanzlers, der Ministerpräsidenten, Minister, Parlamentarischen Staatssekretäre und sonstiger Amtsträger",Bundesministerium,0,flexibel,617000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,42,422,Bezüge und Nebenleistungen,4,09,Politische Führung und zentrale Verwaltung,0912 422 01 - 011,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,0912,Allgemeine Dienste,01,Bezüge und Nebenleistungen der Beamten und Richter,Bundesministerium,0,flexibel,62798000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,42,422,Bezüge und Nebenleistungen,4,09,Politische Führung und zentrale Verwaltung,0912 422 02 - 011,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Personalausgaben,0912,Allgemeine Dienste,01,Bezüge und Nebenleistungen der Beamten und Richter,Bundesministerium,0,flexibel,200000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,42,427,Bezüge und Nebenleistungen,4,09,Politische Führung und zentrale Verwaltung,0912 427 09 - 011,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Personalausgaben,0912,Allgemeine Dienste,01,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige",Bundesministerium,0,flexibel,3164000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,42,428,Bezüge und Nebenleistungen,4,09,Politische Führung und zentrale Verwaltung,0912 428 01 - 011,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,0912,Allgemeine Dienste,01,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium,0,flexibel,28366000
ausgaben,2013,Sonstige Sozialversicherungen,229,Bundesministerium für Wirtschaft und Technologie,45,452,Sonstige personalbezogene Ausgaben,4,09,Sozialversicherung einschl. Arbeitslosenversicherung,0912 452 01 - 229,Erstattungen an die Versorgungsanstalt des Bundes und der Länder,Personalausgaben,0912,"Soziale Sicherung, Familie und Jugend, Arbeitsmarktpolitik",22,Personalbezogene Zahlungen an die Sozialversicherungsträger (soweit nicht unter Obergruppen 41 bis 44 erfasst),Bundesministerium,2,flexibel,27000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,45,453,Sonstige personalbezogene Ausgaben,4,09,Politische Führung und zentrale Verwaltung,0912 453 01 - 011,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,0912,Allgemeine Dienste,01,"Trennungsgeld, Umzugskostenvergütungen",Bundesministerium,0,flexibel,700000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,45,459,Sonstige personalbezogene Ausgaben,4,09,Politische Führung und zentrale Verwaltung,0912 459 99 - 011,Vermischte Personalausgaben,Personalausgaben,0912,Allgemeine Dienste,01,Sonstiges,Bundesministerium,0,flexibel,10000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,51,511,Sächliche Verwaltungsausgaben (Obergruppe 51),5,09,Politische Führung und zentrale Verwaltung,0912 511 01 - 011,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0912,Allgemeine Dienste,01,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundesministerium,0,flexibel,3065000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,51,514,Sächliche Verwaltungsausgaben (Obergruppe 51),5,09,Politische Führung und zentrale Verwaltung,0912 514 01 - 011,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0912,Allgemeine Dienste,01,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium,0,flexibel,200000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,51,517,Sächliche Verwaltungsausgaben (Obergruppe 51),5,09,Politische Führung und zentrale Verwaltung,0912 517 01 - 011,"Bewirtschaftung der Grundstücke, Gebäude und Räume","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0912,Allgemeine Dienste,01,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium,0,flexibel,8430000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,09,Politische Führung und zentrale Verwaltung,0912 518 01 - 011,Mieten und Pachten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0912,Allgemeine Dienste,01,Mieten und Pachten,Bundesministerium,0,flexibel,540000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,09,Politische Führung und zentrale Verwaltung,0912 518 02 - 011,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0912,Allgemeine Dienste,01,Mieten und Pachten,Bundesministerium,0,nicht-flexibel,19791000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,51,519,Sächliche Verwaltungsausgaben (Obergruppe 51),5,09,Politische Führung und zentrale Verwaltung,0912 519 01 - 011,Unterhaltung der Grundstücke und baulichen Anlagen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0912,Allgemeine Dienste,01,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium,0,flexibel,1100000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,52,525,Sächliche Verwaltungsausgaben (Obergruppe 52),5,09,Politische Führung und zentrale Verwaltung,0912 525 01 - 011,Aus- und Fortbildung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0912,Allgemeine Dienste,01,Aus- und Fortbildung,Bundesministerium,0,flexibel,400000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,52,527,Sächliche Verwaltungsausgaben (Obergruppe 52),5,09,Politische Führung und zentrale Verwaltung,0912 527 01 - 011,Dienstreisen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0912,Allgemeine Dienste,01,Dienstreisen,Bundesministerium,0,flexibel,3600000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,09,Politische Führung und zentrale Verwaltung,0912 532 01 - 011,Aufträge und Dienstleistungen im Bereich Informationstechnik,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0912,Allgemeine Dienste,01,Sonstiges,Bundesministerium,0,flexibel,1264000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,09,Politische Führung und zentrale Verwaltung,0912 532 03 - 011,Sonstige Dienstleistungsaufträge an Dritte,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0912,Allgemeine Dienste,01,Sonstiges,Bundesministerium,0,flexibel,400000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,53,539,Sächliche Verwaltungsausgaben (Obergruppe 53),5,09,Politische Führung und zentrale Verwaltung,0912 539 99 - 011,Vermischte Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0912,Allgemeine Dienste,01,Sonstiges,Bundesministerium,0,flexibel,450000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,54,544,Sächliche Verwaltungsausgaben (Obergruppe 54),5,09,Politische Führung und zentrale Verwaltung,0912 544 01 - 011,"Forschung, Untersuchungen und Ähnliches","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0912,Allgemeine Dienste,01,Sonstiges,Bundesministerium,0,flexibel,8590000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,68,686,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,09,Politische Führung und zentrale Verwaltung,0912 686 09 - 011,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0912,Allgemeine Dienste,01,Sonstige Zuschüsse für laufende Zwecke im Inland,Bundesministerium,0,flexibel,5000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,71,711,Baumaßnahmen,7,09,Politische Führung und zentrale Verwaltung,0912 711 01 - 011,"Kleine Neu- , Um- und Erweiterungsbauten",Baumaßnahmen,0912,Allgemeine Dienste,01,Baumaßnahmen,Bundesministerium,0,flexibel,1200000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,71,712,Baumaßnahmen,7,09,Politische Führung und zentrale Verwaltung,0912 712 01 - 011,Baumaßnahmen von mehr als 1 000 000 € im Einzelfall,Baumaßnahmen,0912,Allgemeine Dienste,01,Baumaßnahmen,Bundesministerium,0,flexibel,7500000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,81,811,Erwerb von beweglichen Sachen,8,09,Politische Führung und zentrale Verwaltung,0912 811 01 - 011,Erwerb von Fahrzeugen,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0912,Allgemeine Dienste,01,Erwerb von Fahrzeugen,Bundesministerium,0,flexibel,90000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,81,812,Erwerb von beweglichen Sachen,8,09,Politische Führung und zentrale Verwaltung,0912 812 01 - 011,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0912,Allgemeine Dienste,01,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundesministerium,0,flexibel,896000
ausgaben,2013,Politische Führung,011,Bundesministerium für Wirtschaft und Technologie,81,812,Erwerb von beweglichen Sachen,8,09,Politische Führung und zentrale Verwaltung,0912 812 02 - 011,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0912,Allgemeine Dienste,01,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundesministerium,0,flexibel,1099000
einnahmen,2013,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Technologie,11,111,Verwaltungseinnahmen,1,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",0913 111 01 - 165,"Gebühren, sonstige Entgelte","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0913,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,"Gebühren, sonstige Entgelte",Physikalisch-Technische Bundesanstalt,1,nicht-flexibel,11080000
einnahmen,2013,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Technologie,11,119,Verwaltungseinnahmen,1,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",0913 119 99 - 165,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0913,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Sonstige,Physikalisch-Technische Bundesanstalt,1,nicht-flexibel,4049000
einnahmen,2013,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Technologie,12,124,Einnahmen aus wirtschaftlicher Tätigkeit und aus Vermögen (ohne Zinsen),1,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",0913 124 01 - 165,"Einnahmen aus Vermietung, Verpachtung und Nutzung","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0913,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Mieten und Pachten,Physikalisch-Technische Bundesanstalt,1,nicht-flexibel,120000
einnahmen,2013,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Technologie,12,125,Einnahmen aus wirtschaftlicher Tätigkeit und aus Vermögen (ohne Zinsen),1,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",0913 125 01 - 165,Einnahmen aus der Veräußerung von erwirtschafteten Gütern und Diensten,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0913,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Erlöse aus der Veräußerung von beweglichen Sachen und Diensten aus wirtschaftlicher Tätigkeit,Physikalisch-Technische Bundesanstalt,1,nicht-flexibel,30000
einnahmen,2013,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Technologie,13,132,"Erlöse aus der Veräußerung von Gegenständen, Kapitalrückzahlungen",1,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",0913 132 01 - 165,Erlöse aus der Veräußerung von beweglichen Sachen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0913,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Erlöse aus der Veräußerung von beweglichen Sachen,Physikalisch-Technische Bundesanstalt,1,nicht-flexibel,60000
einnahmen,2013,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Technologie,26,261,Schuldendiensthilfen und Erstattungen von Verwaltungsausgaben aus sonstigen Bereichen,2,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",0913 261 01 - 165,Erstattung von Verwaltungsausgaben und -kosten,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,0913,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Schuldendiensthilfen und Erstattungen von Verwaltungsausgaben aus dem Inland,Physikalisch-Technische Bundesanstalt,1,nicht-flexibel,120000
einnahmen,2013,Haushaltstechnische Verrechnungen,890,Bundesministerium für Wirtschaft und Technologie,38,381,Haushaltstechnische Verrechnungen,3,09,Haushaltstechnische Verrechnungen,0913 381 01 - 890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,"Einnahmen aus Schuldenaufnahmen, aus Zuweisungen und Zuschüssen für Investitionen, besondere Finanzierungseinnahmen",0913,Finanzwirtschaft,89,Verrechnungen zwischen Kapiteln,Physikalisch-Technische Bundesanstalt,8,nicht-flexibel,0
ausgaben,2013,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Technologie,42,422,Bezüge und Nebenleistungen,4,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",0913 422 01 - 165,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,0913,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Bezüge und Nebenleistungen der Beamten und Richter,Physikalisch-Technische Bundesanstalt,1,flexibel,27970000
ausgaben,2013,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Technologie,42,422,Bezüge und Nebenleistungen,4,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",0913 422 41 - 165,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,0913,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Bezüge und Nebenleistungen der Beamten und Richter,Physikalisch-Technische Bundesanstalt,1,nicht-flexibel,0
ausgaben,2013,Forschung und experimentelle Entwicklung,165,Bundesministerium für Wirtschaft und Technologie,42,427,Bezüge und Nebenleistungen,4,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",0913 427 09 - 165,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Personalausgaben,0913,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige",Physikalisch-Technische Bundesanstalt,1,flexibel,6142000
