flow,year,funktion_3_title,funktion_3_address,einzelplan_1_title,gruppe_2_address,gruppe_3_address,gruppe_2_title,gruppe_1_address,einzelplan_1_address,funktion_2_title,name,title,gruppe_1_title,einzelplan_2_address,funktion_1_title,funktion_2_address,gruppe_3_title,einzelplan_2_title,funktion_1_address,flexible,amount
ausgaben,2015,Gemeinsame Forschungsförderung von Bund und Ländern (ohne Deutsche Forschungsgemeinschaft),164,Bundesministerium für Ernährung und Landwirtschaft,88,882,Zuweisungen für Investitionen an öffentlichen Bereich,8,10,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",1005 882 21 - 164,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1005,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Zuweisungen für Investitionen an Länder,"Nachhaltigkeit, Forschung und Innovation",1,nicht-flexibel,3629000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,88,884,Zuweisungen für Investitionen an öffentlichen Bereich,8,10,Landwirtschaft und Ernährung,1005 884 11 - 523,Zuschüsse zur Markteinführung nachwachsender Rohstoffe (Investitionen),Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1005,"Ernährung, Landwirtschaft und Forsten",52,Zuweisungen für Investitionen an Sondervermögen,"Nachhaltigkeit, Forschung und Innovation",5,nicht-flexibel,500000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,89,893,Zuschüsse für Investitionen an sonstige Bereiche,8,10,Landwirtschaft und Ernährung,1005 893 01 - 523,Zuschüsse zur Förderung von Modell- und Demonstrationsvorhaben,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1005,"Ernährung, Landwirtschaft und Forsten",52,Zuschüsse für Investitionen an Sonstige im Inland,"Nachhaltigkeit, Forschung und Innovation",5,nicht-flexibel,500000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,89,893,Zuschüsse für Investitionen an sonstige Bereiche,8,10,Landwirtschaft und Ernährung,1005 893 11 - 523,"Zuschüsse zur Förderung von Forschungs-﻿, Entwicklungs- und Demonstrationsvorhaben im Bereich der nachwachsenden Rohstoffe (Investitionen)",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1005,"Ernährung, Landwirtschaft und Forsten",52,Zuschüsse für Investitionen an Sonstige im Inland,"Nachhaltigkeit, Forschung und Innovation",5,nicht-flexibel,24000000
ausgaben,2015,Forschung und experimentelle Entwicklung,165,Bundesministerium für Ernährung und Landwirtschaft,89,893,Zuschüsse für Investitionen an sonstige Bereiche,8,10,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",1005 893 21 - 165,Zuschuss an das Deutsche Biomasseforschungszentrum - Investitionen -,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1005,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Zuschüsse für Investitionen an Sonstige im Inland,"Nachhaltigkeit, Forschung und Innovation",1,nicht-flexibel,6700000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,89,893,Zuschüsse für Investitionen an sonstige Bereiche,8,10,Landwirtschaft und Ernährung,1005 893 31 - 523,"Förderung von Innovationen im Bereich Ernährung, Landwirtschaft und gesundheitlicher Verbraucherschutz",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1005,"Ernährung, Landwirtschaft und Forsten",52,Zuschüsse für Investitionen an Sonstige im Inland,"Nachhaltigkeit, Forschung und Innovation",5,nicht-flexibel,7500000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,68,686,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,10,Landwirtschaft und Ernährung,1006 686 01 - 523,Internationaler Praktikantenaustausch,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1006,"Ernährung, Landwirtschaft und Forsten",52,Sonstige Zuschüsse für laufende Zwecke im Inland,Internationale Maßnahmen,5,nicht-flexibel,530000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,68,686,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,10,Landwirtschaft und Ernährung,1006 686 02 - 523,Zuschuss zur Umsiedlung des internationalen Fonds für Nutzpflanzenvielfalt (GCDT) und zur Ansiedlung des Sekretariats der Europäischen Waldkonvention,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1006,"Ernährung, Landwirtschaft und Forsten",52,Sonstige Zuschüsse für laufende Zwecke im Inland,Internationale Maßnahmen,5,nicht-flexibel,150000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,68,687,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,10,Landwirtschaft und Ernährung,1006 687 01 - 523,Maßnahmen zur Verstärkung der Außenhandelsbeziehungen im Agrar- und Ernährungsbereich,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1006,"Ernährung, Landwirtschaft und Forsten",52,Zuschüsse für laufende Zwecke im Ausland (soweit nicht an die EU),Internationale Maßnahmen,5,nicht-flexibel,3000000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,68,687,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,10,Landwirtschaft und Ernährung,1006 687 02 - 523,"Bilaterale technische Zusammenarbeit mit dem Ausland auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes",Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1006,"Ernährung, Landwirtschaft und Forsten",52,Zuschüsse für laufende Zwecke im Ausland (soweit nicht an die EU),Internationale Maßnahmen,5,nicht-flexibel,12580000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,68,687,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,10,Landwirtschaft und Ernährung,1006 687 03 - 523,"Beteiligung an Veranstaltungen der FAO und anderer internat. Organisationen auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes außerhalb Deutschlands",Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1006,"Ernährung, Landwirtschaft und Forsten",52,Zuschüsse für laufende Zwecke im Ausland (soweit nicht an die EU),Internationale Maßnahmen,5,nicht-flexibel,300000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,68,687,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,10,Landwirtschaft und Ernährung,1006 687 04 - 523,Zusammenarbeit mit der FAO und anderen internationalen Organisationen im Agrar- und Ernährungsbereich,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1006,"Ernährung, Landwirtschaft und Forsten",52,Zuschüsse für laufende Zwecke im Ausland (soweit nicht an die EU),Internationale Maßnahmen,5,nicht-flexibel,14480000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,68,687,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,10,Landwirtschaft und Ernährung,1006 687 05 - 523,Beiträge an nationale und internationale Organisationen,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1006,"Ernährung, Landwirtschaft und Forsten",52,Zuschüsse für laufende Zwecke im Ausland (soweit nicht an die EU),Internationale Maßnahmen,5,nicht-flexibel,29040000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,68,687,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,10,Landwirtschaft und Ernährung,1006 687 06 - 523,Internationale nachhaltige Waldbewirtschaftung,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1006,"Ernährung, Landwirtschaft und Forsten",52,Zuschüsse für laufende Zwecke im Ausland (soweit nicht an die EU),Internationale Maßnahmen,5,nicht-flexibel,5000000
einnahmen,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,11,119,Verwaltungseinnahmen,1,10,Landwirtschaft und Ernährung,1010 119 09 - 523,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",52,Sonstige,Sonstige Bewilligungen,5,nicht-flexibel,3000000
einnahmen,2015,Einkommenstabilisierende Maßnahmen,522,Bundesministerium für Ernährung und Landwirtschaft,12,129,Einnahmen aus wirtschaftlicher Tätigkeit und aus Vermögen (ohne Zinsen),1,10,Landwirtschaft und Ernährung,1010 129 01 - 522,"Ablieferung der Zinseinkünfte des Zweckvermögens, das von der Landwirtschaftlichen Rentenbank verwaltet wird","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",52,Sonstige,Sonstige Bewilligungen,5,nicht-flexibel,369000
einnahmen,2015,Agrarstruktur und ländlicher Raum,521,Bundesministerium für Ernährung und Landwirtschaft,12,129,Einnahmen aus wirtschaftlicher Tätigkeit und aus Vermögen (ohne Zinsen),1,10,Landwirtschaft und Ernährung,1010 129 02 - 521,"Einnahmen aus dem Zweckvermögen, das von der Postbank verwaltet wird","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",52,Sonstige,Sonstige Bewilligungen,5,nicht-flexibel,0
einnahmen,2015,Agrarstruktur und ländlicher Raum,521,Bundesministerium für Ernährung und Landwirtschaft,12,129,Einnahmen aus wirtschaftlicher Tätigkeit und aus Vermögen (ohne Zinsen),1,10,Landwirtschaft und Ernährung,1010 129 03 - 521,Einnahmen aus von der Landwirtschaftlichen Rentenbank verwalteten Bundesmitteln,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",52,Sonstige,Sonstige Bewilligungen,5,nicht-flexibel,0
einnahmen,2015,Forschung und experimentelle Entwicklung,165,Bundesministerium für Ernährung und Landwirtschaft,13,132,"Erlöse aus der Veräußerung von Gegenständen, Kapitalrückzahlungen",1,10,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",1010 132 01 - 165,Erlöse aus der Veräußerung von beweglichen Sachen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Erlöse aus der Veräußerung von beweglichen Sachen,Sonstige Bewilligungen,1,nicht-flexibel,0
einnahmen,2015,Kapitalvermögen,812,Bundesministerium für Ernährung und Landwirtschaft,13,133,"Erlöse aus der Veräußerung von Gegenständen, Kapitalrückzahlungen",1,10,"Grund- und Kapitalvermögen, Sondervermögen",1010 133 01 - 812,Einnahmen aus Veräußerung von Vermögenswerten,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,Finanzwirtschaft,81,Erlöse aus der Veräußerung von Beteiligungen und sonstigem Kapitalvermögen,Sonstige Bewilligungen,8,nicht-flexibel,25000000
einnahmen,2015,Agrarstruktur und ländlicher Raum,521,Bundesministerium für Ernährung und Landwirtschaft,15,152,Zinseinnahmen aus dem öffentlichen Bereich,1,10,Landwirtschaft und Ernährung,1010 152 01 - 521,Zinsen aus Darlehen zur Förderung der Flurbereinigung,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",52,Zinseinnahmen von Ländern,Sonstige Bewilligungen,5,nicht-flexibel,35000
einnahmen,2015,Agrarstruktur und ländlicher Raum,521,Bundesministerium für Ernährung und Landwirtschaft,16,162,Zinseinnahmen aus sonstigen Bereichen,1,10,Landwirtschaft und Ernährung,1010 162 01 - 521,"Zinsen von Mitteln, die von der Postbank verwaltet werden","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",52,Sonstige Zinseinnahmen aus dem Inland,Sonstige Bewilligungen,5,nicht-flexibel,13000
einnahmen,2015,Agrarstruktur und ländlicher Raum,521,Bundesministerium für Ernährung und Landwirtschaft,16,162,Zinseinnahmen aus sonstigen Bereichen,1,10,Landwirtschaft und Ernährung,1010 162 03 - 521,Zinsen aus Darlehen für besondere agrarstrukturelle Maßnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",52,Sonstige Zinseinnahmen aus dem Inland,Sonstige Bewilligungen,5,nicht-flexibel,40000
einnahmen,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,16,162,Zinseinnahmen aus sonstigen Bereichen,1,10,Landwirtschaft und Ernährung,1010 162 04 - 523,Zinsen aus verschiedenen Darlehen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",52,Sonstige Zinseinnahmen aus dem Inland,Sonstige Bewilligungen,5,nicht-flexibel,0
einnahmen,2015,Fischerei,532,Bundesministerium für Ernährung und Landwirtschaft,16,162,Zinseinnahmen aus sonstigen Bereichen,1,10,"Forstwirtschaft und Jagd, Fischerei",1010 162 07 - 532,Zinsen aus Darlehen für die Kutterfischerei,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",53,Sonstige Zinseinnahmen aus dem Inland,Sonstige Bewilligungen,5,nicht-flexibel,30000
einnahmen,2015,Agrarstruktur und ländlicher Raum,521,Bundesministerium für Ernährung und Landwirtschaft,16,162,Zinseinnahmen aus sonstigen Bereichen,1,10,Landwirtschaft und Ernährung,1010 162 10 - 521,Zinsen aus Darlehen für die Förderung der Wiedereinrichtung und Modernisierung bäuerlicher Familienbetriebe in dem in Art. 3 des Einigungsvertrages genannten Gebiet,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",52,Sonstige Zinseinnahmen aus dem Inland,Sonstige Bewilligungen,5,nicht-flexibel,40000
einnahmen,2015,Agrarstruktur und ländlicher Raum,521,Bundesministerium für Ernährung und Landwirtschaft,17,172,Darlehensrückflüsse aus dem öffentlichen Bereich,1,10,Landwirtschaft und Ernährung,1010 172 01 - 521,Tilgung von Darlehen zur Förderung der Flurbereinigung,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",52,Darlehensrückflüsse von Ländern,Sonstige Bewilligungen,5,nicht-flexibel,350000
einnahmen,2015,Agrarstruktur und ländlicher Raum,521,Bundesministerium für Ernährung und Landwirtschaft,18,182,Darlehensrückflüsse aus sonstigen Bereichen,1,10,Landwirtschaft und Ernährung,1010 182 01 - 521,"Tilgung von Mitteln, die von der Postbank verwaltet werden","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",52,Sonstige Darlehensrückflüsse aus dem Inland,Sonstige Bewilligungen,5,nicht-flexibel,60000
einnahmen,2015,Agrarstruktur und ländlicher Raum,521,Bundesministerium für Ernährung und Landwirtschaft,18,182,Darlehensrückflüsse aus sonstigen Bereichen,1,10,Landwirtschaft und Ernährung,1010 182 03 - 521,Tilgung von Darlehen für besondere agrarstrukturelle Maßnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",52,Sonstige Darlehensrückflüsse aus dem Inland,Sonstige Bewilligungen,5,nicht-flexibel,1000000
einnahmen,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,18,182,Darlehensrückflüsse aus sonstigen Bereichen,1,10,Landwirtschaft und Ernährung,1010 182 04 - 523,Tilgung von verschiedenen Darlehen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",52,Sonstige Darlehensrückflüsse aus dem Inland,Sonstige Bewilligungen,5,nicht-flexibel,0
einnahmen,2015,Fischerei,532,Bundesministerium für Ernährung und Landwirtschaft,18,182,Darlehensrückflüsse aus sonstigen Bereichen,1,10,"Forstwirtschaft und Jagd, Fischerei",1010 182 07 - 532,Tilgung von Darlehen für die Kutterfischerei,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",53,Sonstige Darlehensrückflüsse aus dem Inland,Sonstige Bewilligungen,5,nicht-flexibel,400000
einnahmen,2015,Agrarstruktur und ländlicher Raum,521,Bundesministerium für Ernährung und Landwirtschaft,18,182,Darlehensrückflüsse aus sonstigen Bereichen,1,10,Landwirtschaft und Ernährung,1010 182 10 - 521,Tilgung von Darlehen für die Förderung der Wiedereinrichtung und Modernisierung bäuerlicher Familienbetriebe in dem in Art. 3 des Einigungsvertrages genannten Gebiet,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1010,"Ernährung, Landwirtschaft und Forsten",52,Sonstige Darlehensrückflüsse aus dem Inland,Sonstige Bewilligungen,5,nicht-flexibel,600000
ausgaben,2015,Forstwirtschaft und Jagd,531,Bundesministerium für Ernährung und Landwirtschaft,53,533,Sächliche Verwaltungsausgaben (Obergruppe 53),5,10,"Forstwirtschaft und Jagd, Fischerei",1010 533 02 - 531,Nachhaltigkeit in der Waldbewirtschaftung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1010,"Ernährung, Landwirtschaft und Forsten",53,Sonstiges,Sonstige Bewilligungen,5,nicht-flexibel,750000
ausgaben,2015,Agrarstruktur und ländlicher Raum,521,Bundesministerium für Ernährung und Landwirtschaft,62,622,Schuldendiensthilfen an öffentlichen Bereich,6,10,Landwirtschaft und Ernährung,1010 622 01 - 521,Zuschüsse zur Verbilligung von Zinsen für Darlehen zur einzelbetrieblichen Investitionsförderung in dem in Art. 3 des Einigungsvertrages genannten Gebiet,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1010,"Ernährung, Landwirtschaft und Forsten",52,Schuldendiensthilfen an Länder,Sonstige Bewilligungen,5,nicht-flexibel,0
ausgaben,2015,Maßnahmen der Reaktorsicherheit und des Strahlenschutzes,342,Bundesministerium für Ernährung und Landwirtschaft,63,632,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,10,Reaktorsicherheit und Strahlenschutz,1010 632 01 - 342,Erstattung von Zweckausgaben der Länder beim Vollzug des Atomgesetzes und des Strahlenschutzvorsorgegesetzes,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1010,"Gesundheit, Umwelt, Sport und Erholung",34,Sonstige Zuweisungen an Länder,Sonstige Bewilligungen,3,nicht-flexibel,35000
ausgaben,2015,Fischerei,532,Bundesministerium für Ernährung und Landwirtschaft,66,662,Schuldendiensthilfen an sonstige Bereiche,6,10,"Forstwirtschaft und Jagd, Fischerei",1010 662 01 - 532,Zuschüsse zur Verbilligung von Zinsen für Darlehen zur Förderung der Fischerei,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1010,"Ernährung, Landwirtschaft und Forsten",53,Schuldendiensthilfen an private Unternehmen,Sonstige Bewilligungen,5,nicht-flexibel,0
ausgaben,2015,Agrarstruktur und ländlicher Raum,521,Bundesministerium für Ernährung und Landwirtschaft,67,671,Erstattungen an sonstige Bereiche,6,10,Landwirtschaft und Ernährung,1010 671 01 - 521,Vergütung an Banken für die Verwaltung von Bundesmitteln,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1010,"Ernährung, Landwirtschaft und Forsten",52,Erstattungen an Inland,Sonstige Bewilligungen,5,nicht-flexibel,800000
ausgaben,2015,Fischerei,532,Bundesministerium für Ernährung und Landwirtschaft,68,683,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,10,"Forstwirtschaft und Jagd, Fischerei",1010 683 04 - 532,Maßnahmen zur Anpassung der Kapazitäten in der Seefischerei,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1010,"Ernährung, Landwirtschaft und Forsten",53,Zuschüsse für laufende Zwecke an private Unternehmen (soweit nicht unter 662),Sonstige Bewilligungen,5,nicht-flexibel,2200000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,68,684,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,10,Landwirtschaft und Ernährung,1010 684 01 - 523,Zuschüsse an Einrichtungen außerhalb der Bundesverwaltung - Betrieb -,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1010,"Ernährung, Landwirtschaft und Forsten",52,Zuschüsse für laufende Zwecke an soziale oder ähnliche Einrichtungen (ohne öffentliche Einrichtungen),Sonstige Bewilligungen,5,nicht-flexibel,15473000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,68,686,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,10,Landwirtschaft und Ernährung,1010 686 01 - 523,Förderung von Wettbewerben und Vergabe von Ehrenpreisen,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1010,"Ernährung, Landwirtschaft und Forsten",52,Sonstige Zuschüsse für laufende Zwecke im Inland,Sonstige Bewilligungen,5,nicht-flexibel,480000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,68,686,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,10,Landwirtschaft und Ernährung,1010 686 02 - 523,"Zuschüsse für zentrale Informationsveranstaltungen, internationale Begegnungen und nichtwissenschaftliche internationale Tagungen",Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1010,"Ernährung, Landwirtschaft und Forsten",52,Sonstige Zuschüsse für laufende Zwecke im Inland,Sonstige Bewilligungen,5,nicht-flexibel,1100000
ausgaben,2015,Agrarstruktur und ländlicher Raum,521,Bundesministerium für Ernährung und Landwirtschaft,83,831,Erwerb von Beteiligungen und dgl.,8,10,Landwirtschaft und Ernährung,1010 831 01 - 521,Nachschüsse an die Deutsche Bauernsiedlung,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1010,"Ernährung, Landwirtschaft und Forsten",52,Erwerb von Beteiligungen und dgl. im Inland,Sonstige Bewilligungen,5,nicht-flexibel,550000
ausgaben,2015,Fischerei,532,Bundesministerium für Ernährung und Landwirtschaft,86,862,Darlehen an sonstige Bereiche,8,10,"Forstwirtschaft und Jagd, Fischerei",1010 862 01 - 532,Darlehen für die Kutterfischerei,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1010,"Ernährung, Landwirtschaft und Forsten",53,Darlehen an private Unternehmen,Sonstige Bewilligungen,5,nicht-flexibel,0
ausgaben,2015,Fischerei,532,Bundesministerium für Ernährung und Landwirtschaft,89,892,Zuschüsse für Investitionen an sonstige Bereiche,8,10,"Forstwirtschaft und Jagd, Fischerei",1010 892 01 - 532,Strukturmaßnahmen für die Seefischerei,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1010,"Ernährung, Landwirtschaft und Forsten",53,Zuschüsse für Investitionen an private Unternehmen,Sonstige Bewilligungen,5,nicht-flexibel,500000
ausgaben,2015,"Landwirtschaftliche Produktion, Tiergesundheit und Ernährung",523,Bundesministerium für Ernährung und Landwirtschaft,89,893,Zuschüsse für Investitionen an sonstige Bereiche,8,10,Landwirtschaft und Ernährung,1010 893 01 - 523,Zuschüsse an Einrichtungen außerhalb der Bundesverwaltung - Zuschüsse für Investitionen -,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1010,"Ernährung, Landwirtschaft und Forsten",52,Zuschüsse für Investitionen an Sonstige im Inland,Sonstige Bewilligungen,5,nicht-flexibel,361000
ausgaben,2015,Globalposten,880,Bundesministerium für Ernährung und Landwirtschaft,97,972,Globale Mehr- und Minderausgaben,9,10,Globalposten,1010 972 02 - 880,Globale Minderausgabe im Zusammenhang mit der Erbringung des Konsolidierungsbeitrags,Besondere Finanzierungsausgaben,1010,Finanzwirtschaft,88,Globale Minderausgaben,Sonstige Bewilligungen,8,nicht-flexibel,-35000000
einnahmen,2015,"Versorgung einschließlich Beihilfen für Versorgungsempfängerinnen und Versorgungsempfänger, soweit nicht unter Funktionen 038, 039, 048, 058, 068, 118 und 138",018,Bundesministerium für Ernährung und Landwirtschaft,11,119,Verwaltungseinnahmen,1,10,Politische Führung und zentrale Verwaltung,1011 119 57 - 018,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1011,Allgemeine Dienste,01,Sonstige,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,nicht-flexibel,0
einnahmen,2015,"Versorgung einschließlich Beihilfen für Versorgungsempfängerinnen und Versorgungsempfänger, soweit nicht unter Funktionen 038, 039, 048, 058, 068, 118 und 138",018,Bundesministerium für Ernährung und Landwirtschaft,23,232,Sonstige (zweckgebundene) Zuweisungen aus dem öffentlichen Bereich,2,10,Politische Führung und zentrale Verwaltung,1011 232 57 - 018,Beteiligung an den Versorgungslasten des Bundes,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,1011,Allgemeine Dienste,01,Sonstige Zuweisungen von Ländern,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,nicht-flexibel,0
einnahmen,2015,Politische Führung,011,Bundesministerium für Ernährung und Landwirtschaft,28,282,Sonstige Zuschüsse aus sonstigen Bereichen,2,10,Politische Führung und zentrale Verwaltung,1011 282 09 - 011,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,1011,Allgemeine Dienste,01,Sonstige Zuschüsse aus dem Inland,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,0,nicht-flexibel,0
einnahmen,2015,Haushaltstechnische Verrechnungen,890,Bundesministerium für Ernährung und Landwirtschaft,38,381,Haushaltstechnische Verrechnungen,3,10,Haushaltstechnische Verrechnungen,1011 381 07 - 890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,"Einnahmen aus Schuldenaufnahmen, aus Zuweisungen und Zuschüssen für Investitionen, besondere Finanzierungseinnahmen",1011,Finanzwirtschaft,89,Verrechnungen zwischen Kapiteln,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,8,nicht-flexibel,0
